country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count
Brazil,BRA,America,212559409,cases,275210,2020-36,250.16,4137521
Brazil,BRA,America,212559409,cases,192934,2020-37,220.241,4330455
Brazil,BRA,America,212559409,cases,214174,2020-38,191.527,4544629
Brazil,BRA,America,212559409,cases,187680,2020-39,189.055,4732309
Brazil,BRA,America,212559409,cases,182980,2020-40,174.379,4915289
Brazil,BRA,America,212559409,cases,179693,2020-41,170.622,5094982
Brazil,BRA,America,212559409,cases,140362,2020-42,150.572,5235344
Brazil,BRA,America,212559409,cases,158784,2020-43,140.735,5394128
Brazil,BRA,America,212559409,cases,151577,2020-44,146.011,5545705
Brazil,BRA,America,212559409,cases,118410,2020-45,127.017,5664115
Brazil,BRA,America,212559409,cases,198978,2020-46,149.317,5863093
Brazil,BRA,America,212559409,cases,208308,2020-47,191.61,6071401
Brazil,BRA,America,212559409,cases,243339,2020-48,212.48,6314740
Brazil,BRA,America,212559409,cases,288800,2020-49,250.348,6603540
Brazil,BRA,America,212559409,cases,298412,2020-50,276.258,6901952
Brazil,BRA,America,212559409,cases,361667,2020-51,310.539,7263619
Brazil,BRA,America,212559409,cases,220666,2020-52,273.962,7484285
Brazil,BRA,America,212559409,cases,249461,2020-53,221.174,7733746
Brazil,BRA,America,212559409,cases,397866,2021-01,304.539,8131612
Brazil,BRA,America,212559409,cases,380158,2021-02,366.027,8511770
Brazil,BRA,America,212559409,cases,359623,2021-03,348.035,8871393
Brazil,BRA,America,212559409,cases,357929,2021-04,337.577,9229322
Brazil,BRA,America,212559409,cases,318757,2021-05,318.351,9548079
Brazil,BRA,America,212559409,cases,318631,2021-06,299.863,9866710
Brazil,BRA,America,212559409,cases,328450,2021-07,304.424,10195160
Brazil,BRA,America,212559409,cases,391841,2021-08,338.866,10587001
Brazil,BRA,America,212559409,cases,464664,2021-09,402.949,11051665
Brazil,BRA,America,212559409,cases,467944,2021-10,438.752,11519609
Brazil,BRA,America,212559409,cases,527917,2021-11,468.509,12047526
Brazil,BRA,America,212559409,cases,526089,2021-12,495.864,12573615
Brazil,BRA,America,212559409,cases,439986,2021-13,454.496,13013601
Brazil,BRA,America,212559409,cases,504207,2021-14,444.202,13517808
Brazil,BRA,America,212559409,cases,455887,2021-15,451.683,13973695
Brazil,BRA,America,212559409,deaths,0,2020-01,,0
Brazil,BRA,America,212559409,deaths,0,2020-02,0,0
Brazil,BRA,America,212559409,deaths,0,2020-03,0,0
Brazil,BRA,America,212559409,deaths,0,2020-04,0,0
Brazil,BRA,America,212559409,deaths,0,2020-05,0,0
Brazil,BRA,America,212559409,deaths,0,2020-06,0,0
Brazil,BRA,America,212559409,deaths,0,2020-07,0,0
Brazil,BRA,America,212559409,deaths,0,2020-08,0,0
Brazil,BRA,America,212559409,deaths,0,2020-09,0,0
Brazil,BRA,America,212559409,deaths,0,2020-10,0,0
Brazil,BRA,America,212559409,deaths,0,2020-11,0,0
Brazil,BRA,America,212559409,deaths,25,2020-12,0.118,25
Brazil,BRA,America,212559409,deaths,111,2020-13,0.64,136
Brazil,BRA,America,212559409,deaths,350,2020-14,2.169,486
Brazil,BRA,America,212559409,deaths,737,2020-15,5.114,1223
Brazil,BRA,America,212559409,deaths,1239,2020-16,9.296,2462
Brazil,BRA,America,212559409,deaths,1743,2020-17,14.029,4205
Brazil,BRA,America,212559409,deaths,2820,2020-18,21.467,7025
Brazil,BRA,America,212559409,deaths,4098,2020-19,32.546,11123
Brazil,BRA,America,212559409,deaths,4995,2020-20,42.779,16118
Brazil,BRA,America,212559409,deaths,6548,2020-21,54.305,22666
Brazil,BRA,America,212559409,deaths,6648,2020-22,62.081,29314
Brazil,BRA,America,212559409,deaths,7141,2020-23,64.871,36455
Brazil,BRA,America,212559409,deaths,6877,2020-24,65.949,43332
Brazil,BRA,America,212559409,deaths,7285,2020-25,66.626,50617
Brazil,BRA,America,212559409,deaths,7005,2020-26,67.228,57622
Brazil,BRA,America,212559409,deaths,7245,2020-27,67.04,64867
Brazil,BRA,America,212559409,deaths,7233,2020-28,68.113,72100
Brazil,BRA,America,212559409,deaths,7388,2020-29,68.785,79488
Brazil,BRA,America,212559409,deaths,7516,2020-30,70.117,87004
Brazil,BRA,America,212559409,deaths,7100,2020-31,68.762,94104
Brazil,BRA,America,212559409,deaths,6945,2020-32,66.076,101049
Brazil,BRA,America,212559409,deaths,6803,2020-33,64.678,107852
Brazil,BRA,America,212559409,deaths,6892,2020-34,64.429,114744
Brazil,BRA,America,212559409,deaths,6084,2020-35,61.046,120828
Brazil,BRA,America,212559409,deaths,5822,2020-36,56.013,126650
Brazil,BRA,America,212559409,deaths,4975,2020-37,50.795,131625
Brazil,BRA,America,212559409,deaths,5270,2020-38,48.198,136895
Brazil,BRA,America,212559409,deaths,4846,2020-39,47.591,141741
Brazil,BRA,America,212559409,deaths,4611,2020-40,44.491,146352
Brazil,BRA,America,212559409,deaths,4136,2020-41,41.151,150488
Brazil,BRA,America,212559409,deaths,3417,2020-42,35.534,153905
Brazil,BRA,America,212559409,deaths,3229,2020-43,31.267,157134
Brazil,BRA,America,212559409,deaths,2940,2020-44,29.022,160074
Brazil,BRA,America,212559409,deaths,2323,2020-45,24.76,162397
Brazil,BRA,America,212559409,deaths,3401,2020-46,26.929,165798
Brazil,BRA,America,212559409,deaths,3385,2020-47,31.925,169183
Brazil,BRA,America,212559409,deaths,3650,2020-48,33.097,172833
Brazil,BRA,America,212559409,deaths,4108,2020-49,36.498,176941
Brazil,BRA,America,212559409,deaths,4461,2020-50,40.313,181402
Brazil,BRA,America,212559409,deaths,5889,2020-51,48.692,187291
Brazil,BRA,America,212559409,deaths,3848,2020-52,45.808,191139
Brazil,BRA,America,212559409,deaths,4879,2020-53,41.057,196018
Brazil,BRA,America,212559409,deaths,7562,2021-01,58.53,203580
Brazil,BRA,America,212559409,deaths,6719,2021-02,67.186,210299
Brazil,BRA,America,212559409,deaths,7365,2021-03,66.259,217664
Brazil,BRA,America,212559409,deaths,7435,2021-04,69.628,225099
Brazil,BRA,America,212559409,deaths,7071,2021-05,68.244,232170
Brazil,BRA,America,212559409,deaths,7603,2021-06,69.035,239773
Brazil,BRA,America,212559409,deaths,7370,2021-07,70.441,247143
Brazil,BRA,America,212559409,deaths,8577,2021-08,75.024,255720
Brazil,BRA,America,212559409,deaths,10678,2021-09,90.586,266398
Brazil,BRA,America,212559409,deaths,12888,2021-10,110.868,279286
Brazil,BRA,America,212559409,deaths,16139,2021-11,136.559,295425
Brazil,BRA,America,212559409,deaths,18441,2021-12,162.684,313866
Brazil,BRA,America,212559409,deaths,18886,2021-13,175.607,332752
Brazil,BRA,America,212559409,deaths,21865,2021-14,191.716,354617
Brazil,BRA,America,212559409,deaths,20065,2021-15,197.262,374682
China,CHN,Asia,1439323774,cases,59,2020-01,,59
China,CHN,Asia,1439323774,cases,0,2020-02,0.004,59
China,CHN,Asia,1439323774,cases,176,2020-03,0.012,235
China,CHN,Asia,1439323774,cases,2540,2020-04,0.189,2775
China,CHN,Asia,1439323774,cases,14436,2020-05,1.179,17211
China,CHN,Asia,1439323774,cases,22995,2020-06,2.601,40206
China,CHN,Asia,1439323774,cases,30412,2020-07,3.711,70618
China,CHN,Asia,1439323774,cases,6616,2020-08,2.573,77234
China,CHN,Asia,1439323774,cases,2900,2020-09,0.661,80134
China,CHN,Asia,1439323774,cases,725,2020-10,0.252,80859
China,CHN,Asia,1439323774,cases,161,2020-11,0.062,81020
China,CHN,Asia,1439323774,cases,464,2020-12,0.043,81484
China,CHN,Asia,1439323774,cases,673,2020-13,0.079,82157
China,CHN,Asia,1439323774,cases,485,2020-14,0.08,82642
China,CHN,Asia,1439323774,cases,567,2020-15,0.073,83209
China,CHN,Asia,1439323774,cases,608,2020-16,0.082,83817
China,CHN,Asia,1439323774,cases,95,2020-17,0.049,83912
China,CHN,Asia,1439323774,cases,52,2020-18,0.01,83964
China,CHN,Asia,1439323774,cases,46,2020-19,0.007,84010
China,CHN,Asia,1439323774,cases,44,2020-20,0.006,84054
China,CHN,Asia,1439323774,cases,41,2020-21,0.006,84095
China,CHN,Asia,1439323774,cases,52,2020-22,0.006,84147
China,CHN,Asia,1439323774,cases,44,2020-23,0.007,84191
China,CHN,Asia,1439323774,cases,144,2020-24,0.013,84335
China,CHN,Asia,1439323774,cases,237,2020-25,0.026,84572
China,CHN,Asia,1439323774,cases,185,2020-26,0.029,84757
China,CHN,Asia,1439323774,cases,114,2020-27,0.021,84871
China,CHN,Asia,1439323774,cases,246,2020-28,0.025,85117
China,CHN,Asia,1439323774,cases,496,2020-29,0.052,85613
China,CHN,Asia,1439323774,cases,957,2020-30,0.101,86570
China,CHN,Asia,1439323774,cases,1415,2020-31,0.165,87985
China,CHN,Asia,1439323774,cases,808,2020-32,0.154,88793
China,CHN,Asia,1439323774,cases,582,2020-33,0.097,89375
China,CHN,Asia,1439323774,cases,320,2020-34,0.063,89695
China,CHN,Asia,1439323774,cases,200,2020-35,0.036,89895
China,CHN,Asia,1439323774,cases,163,2020-36,0.025,90058
China,CHN,Asia,1439323774,cases,139,2020-37,0.021,90197
China,CHN,Asia,1439323774,cases,172,2020-38,0.022,90369
China,CHN,Asia,1439323774,cases,114,2020-39,0.02,90483
China,CHN,Asia,1439323774,cases,146,2020-40,0.018,90629
China,CHN,Asia,1439323774,cases,183,2020-41,0.023,90812
China,CHN,Asia,1439323774,cases,160,2020-42,0.024,90972
China,CHN,Asia,1439323774,cases,179,2020-43,0.024,91151
China,CHN,Asia,1439323774,cases,196,2020-44,0.026,91347
China,CHN,Asia,1439323774,cases,213,2020-45,0.028,91560
China,CHN,Asia,1439323774,cases,76,2020-46,0.02,91636
China,CHN,Asia,1439323774,cases,95,2020-47,0.012,91731
China,CHN,Asia,1439323774,cases,83,2020-48,0.012,91814
China,CHN,Asia,1439323774,cases,104,2020-49,0.013,91918
China,CHN,Asia,1439323774,cases,103,2020-50,0.014,92021
China,CHN,Asia,1439323774,cases,3029,2020-51,0.218,95050
China,CHN,Asia,1439323774,cases,245,2020-52,0.227,95295
China,CHN,Asia,1439323774,cases,918,2020-53,0.081,96213
China,CHN,Asia,1439323774,cases,611,2021-01,0.106,96824
China,CHN,Asia,1439323774,cases,1115,2021-02,0.12,97939
China,CHN,Asia,1439323774,cases,1308,2021-03,0.168,99247
China,CHN,Asia,1439323774,cases,816,2021-04,0.148,100063
China,CHN,Asia,1439323774,cases,325,2021-05,0.079,100388
China,CHN,Asia,1439323774,cases,211,2021-06,0.037,100599
China,CHN,Asia,1439323774,cases,175,2021-07,0.027,100774
China,CHN,Asia,1439323774,cases,191,2021-08,0.025,100965
China,CHN,Asia,1439323774,cases,167,2021-09,0.025,101132
China,CHN,Asia,1439323774,cases,241,2021-10,0.028,101373
China,CHN,Asia,1439323774,cases,178,2021-11,0.029,101551
China,CHN,Asia,1439323774,cases,125,2021-12,0.021,101676
China,CHN,Asia,1439323774,cases,184,2021-13,0.021,101860
China,CHN,Asia,1439323774,cases,196,2021-14,0.026,102056
China,CHN,Asia,1439323774,cases,186,2021-15,0.027,102242
China,CHN,Asia,1439323774,deaths,0,2020-01,,0
China,CHN,Asia,1439323774,deaths,1,2020-02,0.001,1
China,CHN,Asia,1439323774,deaths,2,2020-03,0.002,3
China,CHN,Asia,1439323774,deaths,78,2020-04,0.056,81
China,CHN,Asia,1439323774,deaths,280,2020-05,0.249,361
China,CHN,Asia,1439323774,deaths,548,2020-06,0.575,909
China,CHN,Asia,1439323774,deaths,862,2020-07,0.98,1771
China,CHN,Asia,1439323774,deaths,824,2020-08,1.171,2595
China,CHN,Asia,1439323774,deaths,319,2020-09,0.794,2914
China,CHN,Asia,1439323774,deaths,208,2020-10,0.366,3122
China,CHN,Asia,1439323774,deaths,94,2020-11,0.21,3216
China,CHN,Asia,1439323774,deaths,58,2020-12,0.106,3274
China,CHN,Asia,1439323774,deaths,32,2020-13,0.063,3306
China,CHN,Asia,1439323774,deaths,29,2020-14,0.042,3335
China,CHN,Asia,1439323774,deaths,10,2020-15,0.027,3345
China,CHN,Asia,1439323774,deaths,1291,2020-16,0.904,4636
China,CHN,Asia,1439323774,deaths,1,2020-17,0.898,4637
China,CHN,Asia,1439323774,deaths,0,2020-18,0.001,4637
China,CHN,Asia,1439323774,deaths,0,2020-19,0,4637
China,CHN,Asia,1439323774,deaths,1,2020-20,0.001,4638
China,CHN,Asia,1439323774,deaths,0,2020-21,0.001,4638
China,CHN,Asia,1439323774,deaths,0,2020-22,0,4638
China,CHN,Asia,1439323774,deaths,0,2020-23,0,4638
China,CHN,Asia,1439323774,deaths,0,2020-24,0,4638
China,CHN,Asia,1439323774,deaths,1,2020-25,0.001,4639
China,CHN,Asia,1439323774,deaths,2,2020-26,0.002,4641
China,CHN,Asia,1439323774,deaths,0,2020-27,0.001,4641
China,CHN,Asia,1439323774,deaths,0,2020-28,0,4641
China,CHN,Asia,1439323774,deaths,5,2020-29,0.003,4646
China,CHN,Asia,1439323774,deaths,6,2020-30,0.008,4652
China,CHN,Asia,1439323774,deaths,17,2020-31,0.016,4669
China,CHN,Asia,1439323774,deaths,17,2020-32,0.024,4686
China,CHN,Asia,1439323774,deaths,17,2020-33,0.024,4703
China,CHN,Asia,1439323774,deaths,8,2020-34,0.017,4711
China,CHN,Asia,1439323774,deaths,11,2020-35,0.013,4722
China,CHN,Asia,1439323774,deaths,8,2020-36,0.013,4730
China,CHN,Asia,1439323774,deaths,4,2020-37,0.008,4734
China,CHN,Asia,1439323774,deaths,3,2020-38,0.005,4737
China,CHN,Asia,1439323774,deaths,2,2020-39,0.003,4739
China,CHN,Asia,1439323774,deaths,0,2020-40,0.001,4739
China,CHN,Asia,1439323774,deaths,0,2020-41,0,4739
China,CHN,Asia,1439323774,deaths,0,2020-42,0,4739
China,CHN,Asia,1439323774,deaths,0,2020-43,0,4739
China,CHN,Asia,1439323774,deaths,0,2020-44,0,4739
China,CHN,Asia,1439323774,deaths,0,2020-45,0,4739
China,CHN,Asia,1439323774,deaths,0,2020-46,0,4739
China,CHN,Asia,1439323774,deaths,0,2020-47,0,4739
China,CHN,Asia,1439323774,deaths,0,2020-48,0,4739
China,CHN,Asia,1439323774,deaths,0,2020-49,0,4739
China,CHN,Asia,1439323774,deaths,0,2020-50,0,4739
China,CHN,Asia,1439323774,deaths,25,2020-51,0.017,4764
China,CHN,Asia,1439323774,deaths,7,2020-52,0.022,4771
China,CHN,Asia,1439323774,deaths,14,2020-53,0.015,4785
China,CHN,Asia,1439323774,deaths,2,2021-01,0.011,4787
China,CHN,Asia,1439323774,deaths,10,2021-02,0.008,4797
China,CHN,Asia,1439323774,deaths,7,2021-03,0.012,4804
China,CHN,Asia,1439323774,deaths,13,2021-04,0.014,4817
China,CHN,Asia,1439323774,deaths,5,2021-05,0.013,4822
China,CHN,Asia,1439323774,deaths,7,2021-06,0.008,4829
China,CHN,Asia,1439323774,deaths,4,2021-07,0.008,4833
China,CHN,Asia,1439323774,deaths,2,2021-08,0.004,4835
China,CHN,Asia,1439323774,deaths,3,2021-09,0.003,4838
China,CHN,Asia,1439323774,deaths,1,2021-10,0.003,4839
China,CHN,Asia,1439323774,deaths,0,2021-11,0.001,4839
China,CHN,Asia,1439323774,deaths,2,2021-12,0.001,4841
China,CHN,Asia,1439323774,deaths,0,2021-13,0.001,4841
China,CHN,Asia,1439323774,deaths,2,2021-14,0.001,4843
China,CHN,Asia,1439323774,deaths,2,2021-15,0.003,4845
France,FRA,Europe,67320216,cases,0,2020-01,,0
France,FRA,Europe,67320216,cases,0,2020-02,0,0
France,FRA,Europe,67320216,cases,0,2020-03,0,0
France,FRA,Europe,67320216,cases,3,2020-04,0.004,3
France,FRA,Europe,67320216,cases,3,2020-05,0.009,6
France,FRA,Europe,67320216,cases,5,2020-06,0.012,11
France,FRA,Europe,67320216,cases,1,2020-07,0.009,12
France,FRA,Europe,67320216,cases,0,2020-08,0.001,12
France,FRA,Europe,67320216,cases,118,2020-09,0.175,130
France,FRA,Europe,67320216,cases,996,2020-10,1.655,1126
France,FRA,Europe,67320216,cases,4297,2020-11,7.862,5423
France,FRA,Europe,67320216,cases,10595,2020-12,22.121,16018
France,FRA,Europe,67320216,cases,24156,2020-13,51.62,40174
France,FRA,Europe,67320216,cases,30304,2020-14,80.897,70478
France,FRA,Europe,67320216,cases,24925,2020-15,82.039,95403
France,FRA,Europe,67320216,cases,17203,2020-16,62.579,112606
France,FRA,Europe,67320216,cases,11969,2020-17,43.333,124575
France,FRA,Europe,67320216,cases,6712,2020-18,27.749,131287
France,FRA,Europe,67320216,cases,7776,2020-19,21.521,139063
France,FRA,Europe,67320216,cases,3348,2020-20,16.524,142411
France,FRA,Europe,67320216,cases,2510,2020-21,8.702,144921
France,FRA,Europe,67320216,cases,6832,2020-22,13.877,151753
France,FRA,Europe,67320216,cases,2224,2020-23,13.452,153977
France,FRA,Europe,67320216,cases,3243,2020-24,8.121,157220
France,FRA,Europe,67320216,cases,3157,2020-25,9.507,160377
France,FRA,Europe,67320216,cases,2559,2020-26,8.491,162936
France,FRA,Europe,67320216,cases,4024,2020-27,9.779,166960
France,FRA,Europe,67320216,cases,3792,2020-28,11.61,170752
France,FRA,Europe,67320216,cases,3922,2020-29,11.459,174674
France,FRA,Europe,67320216,cases,5854,2020-30,14.522,180528
France,FRA,Europe,67320216,cases,7391,2020-31,19.675,187919
France,FRA,Europe,67320216,cases,10002,2020-32,25.836,197921
France,FRA,Europe,67320216,cases,20615,2020-33,45.48,218536
France,FRA,Europe,67320216,cases,24363,2020-34,66.812,242899
France,FRA,Europe,67320216,cases,35044,2020-35,88.245,277943
France,FRA,Europe,67320216,cases,46834,2020-36,121.625,324777
France,FRA,Europe,67320216,cases,56317,2020-37,153.224,381094
France,FRA,Europe,67320216,cases,72669,2020-38,191.601,453763
France,FRA,Europe,67320216,cases,84806,2020-39,233.919,538569
France,FRA,Europe,67320216,cases,80601,2020-40,245.702,619170
France,FRA,Europe,67320216,cases,115804,2020-41,291.747,734974
France,FRA,Europe,67320216,cases,162060,2020-42,412.75,897034
France,FRA,Europe,67320216,cases,241473,2020-43,599.423,1138507
France,FRA,Europe,67320216,cases,275408,2020-44,767.795,1413915
France,FRA,Europe,67320216,cases,373409,2020-45,963.777,1787324
France,FRA,Europe,67320216,cases,194503,2020-46,843.598,1981827
France,FRA,Europe,67320216,cases,158381,2020-47,524.187,2140208
France,FRA,Europe,67320216,cases,78275,2020-48,351.538,2218483
France,FRA,Europe,67320216,cases,74014,2020-49,226.216,2292497
France,FRA,Europe,67320216,cases,84355,2020-50,235.247,2376852
France,FRA,Europe,67320216,cases,96502,2020-51,268.652,2473354
France,FRA,Europe,67320216,cases,89292,2020-52,275.985,2562646
France,FRA,Europe,67320216,cases,93082,2020-53,270.905,2655728
France,FRA,Europe,67320216,cases,127528,2021-01,327.702,2783256
France,FRA,Europe,67320216,cases,127733,2021-02,379.174,2910989
France,FRA,Europe,67320216,cases,142628,2021-03,401.604,3053617
France,FRA,Europe,67320216,cases,143497,2021-04,425.021,3197114
France,FRA,Europe,67320216,cases,139934,2021-05,421.019,3337048
France,FRA,Europe,67320216,cases,128115,2021-06,398.17,3465163
France,FRA,Europe,67320216,cases,140018,2021-07,398.295,3605181
France,FRA,Europe,67320216,cases,150787,2021-08,431.973,3755968
France,FRA,Europe,67320216,cases,148265,2021-09,444.223,3904233
France,FRA,Europe,67320216,cases,167429,2021-10,468.944,4071662
France,FRA,Europe,67320216,cases,210941,2021-11,562.045,4282603
France,FRA,Europe,67320216,cases,262986,2021-12,703.989,4545589
France,FRA,Europe,67320216,cases,276881,2021-13,801.939,4822470
France,FRA,Europe,67320216,cases,236210,2021-14,762.165,5058680
France,FRA,Europe,67320216,cases,230846,2021-15,693.783,5289526
France,FRA,Europe,67320216,deaths,0,2020-01,,0
France,FRA,Europe,67320216,deaths,0,2020-02,0,0
France,FRA,Europe,67320216,deaths,0,2020-03,0,0
France,FRA,Europe,67320216,deaths,0,2020-04,0,0
France,FRA,Europe,67320216,deaths,0,2020-05,0,0
France,FRA,Europe,67320216,deaths,0,2020-06,0,0
France,FRA,Europe,67320216,deaths,1,2020-07,0.015,1
France,FRA,Europe,67320216,deaths,0,2020-08,0.015,1
France,FRA,Europe,67320216,deaths,1,2020-09,0.015,2
France,FRA,Europe,67320216,deaths,17,2020-10,0.267,19
France,FRA,Europe,67320216,deaths,108,2020-11,1.857,127
France,FRA,Europe,67320216,deaths,547,2020-12,9.73,674
France,FRA,Europe,67320216,deaths,1932,2020-13,36.824,2606
France,FRA,Europe,67320216,deaths,5472,2020-14,109.982,8078
France,FRA,Europe,67320216,deaths,6315,2020-15,175.089,14393
France,FRA,Europe,67320216,deaths,5325,2020-16,172.905,19718
France,FRA,Europe,67320216,deaths,3138,2020-17,125.713,22856
France,FRA,Europe,67320216,deaths,2039,2020-18,76.901,24895
France,FRA,Europe,67320216,deaths,1485,2020-19,52.347,26380
France,FRA,Europe,67320216,deaths,1331,2020-20,41.83,27711
France,FRA,Europe,67320216,deaths,656,2020-21,29.516,28367
France,FRA,Europe,67320216,deaths,435,2020-22,16.206,28802
France,FRA,Europe,67320216,deaths,353,2020-23,11.705,29155
France,FRA,Europe,67320216,deaths,252,2020-24,8.987,29407
France,FRA,Europe,67320216,deaths,233,2020-25,7.204,29640
France,FRA,Europe,67320216,deaths,138,2020-26,5.511,29778
France,FRA,Europe,67320216,deaths,115,2020-27,3.758,29893
France,FRA,Europe,67320216,deaths,111,2020-28,3.357,30004
France,FRA,Europe,67320216,deaths,148,2020-29,3.847,30152
France,FRA,Europe,67320216,deaths,40,2020-30,2.793,30192
France,FRA,Europe,67320216,deaths,73,2020-31,1.679,30265
France,FRA,Europe,67320216,deaths,59,2020-32,1.961,30324
France,FRA,Europe,67320216,deaths,86,2020-33,2.154,30410
France,FRA,Europe,67320216,deaths,103,2020-34,2.807,30513
France,FRA,Europe,67320216,deaths,93,2020-35,2.911,30606
France,FRA,Europe,67320216,deaths,95,2020-36,2.793,30701
France,FRA,Europe,67320216,deaths,215,2020-37,4.605,30916
France,FRA,Europe,67320216,deaths,369,2020-38,8.675,31285
France,FRA,Europe,67320216,deaths,442,2020-39,12.047,31727
France,FRA,Europe,67320216,deaths,503,2020-40,14.037,32230
France,FRA,Europe,67320216,deaths,500,2020-41,14.899,32730
France,FRA,Europe,67320216,deaths,747,2020-42,18.523,33477
France,FRA,Europe,67320216,deaths,1284,2020-43,30.169,34761
France,FRA,Europe,67320216,deaths,2258,2020-44,52.614,37019
France,FRA,Europe,67320216,deaths,3420,2020-45,84.343,40439
France,FRA,Europe,67320216,deaths,4109,2020-46,111.839,44548
France,FRA,Europe,67320216,deaths,4184,2020-47,123.187,48732
France,FRA,Europe,67320216,deaths,3593,2020-48,115.523,52325
France,FRA,Europe,67320216,deaths,2830,2020-49,95.41,55155
France,FRA,Europe,67320216,deaths,2756,2020-50,82.977,57911
France,FRA,Europe,67320216,deaths,2638,2020-51,80.125,60549
France,FRA,Europe,67320216,deaths,2560,2020-52,77.213,63109
France,FRA,Europe,67320216,deaths,1928,2020-53,66.666,65037
France,FRA,Europe,67320216,deaths,2713,2021-01,68.939,67750
France,FRA,Europe,67320216,deaths,2533,2021-02,77.926,70283
France,FRA,Europe,67320216,deaths,2766,2021-03,78.713,73049
France,FRA,Europe,67320216,deaths,3008,2021-04,85.769,76057
France,FRA,Europe,67320216,deaths,2908,2021-05,87.879,78965
France,FRA,Europe,67320216,deaths,2849,2021-06,85.517,81814
France,FRA,Europe,67320216,deaths,2492,2021-07,79.337,84306
France,FRA,Europe,67320216,deaths,2148,2021-08,68.924,86454
France,FRA,Europe,67320216,deaths,2146,2021-09,63.785,88600
France,FRA,Europe,67320216,deaths,1855,2021-10,59.432,90455
France,FRA,Europe,67320216,deaths,1850,2021-11,55.035,92305
France,FRA,Europe,67320216,deaths,2318,2021-12,61.913,94623
France,FRA,Europe,67320216,deaths,2055,2021-13,64.958,96678
France,FRA,Europe,67320216,deaths,2100,2021-14,61.72,98778
France,FRA,Europe,67320216,deaths,1984,2021-15,60.665,100762
Portugal,PRT,Europe,10295909,cases,30,2020-10,,30
Portugal,PRT,Europe,10295909,cases,215,2020-11,2.38,245
Portugal,PRT,Europe,10295909,cases,1355,2020-12,15.249,1600
Portugal,PRT,Europe,10295909,cases,4362,2020-13,55.527,5962
Portugal,PRT,Europe,10295909,cases,5316,2020-14,93.998,11278
Portugal,PRT,Europe,10295909,cases,5307,2020-15,103.177,16585
Portugal,PRT,Europe,10295909,cases,3621,2020-16,86.714,20206
Portugal,PRT,Europe,10295909,cases,3640,2020-17,70.523,23846
Portugal,PRT,Europe,10295909,cases,1678,2020-18,51.652,25524
Portugal,PRT,Europe,10295909,cases,2057,2020-19,36.277,27581
Portugal,PRT,Europe,10295909,cases,1455,2020-20,34.111,29036
Portugal,PRT,Europe,10295909,cases,1587,2020-21,29.546,30623
Portugal,PRT,Europe,10295909,cases,1877,2020-22,33.644,32500
Portugal,PRT,Europe,10295909,cases,1993,2020-23,37.588,34493
Portugal,PRT,Europe,10295909,cases,2197,2020-24,40.696,36690
Portugal,PRT,Europe,10295909,cases,2443,2020-25,45.066,39133
Portugal,PRT,Europe,10295909,cases,2513,2020-26,48.136,41646
Portugal,PRT,Europe,10295909,cases,2251,2020-27,46.271,43897
Portugal,PRT,Europe,10295909,cases,2615,2020-28,47.261,46512
Portugal,PRT,Europe,10295909,cases,2124,2020-29,46.028,48636
Portugal,PRT,Europe,10295909,cases,1528,2020-30,35.47,50164
Portugal,PRT,Europe,10295909,cases,1299,2020-31,27.458,51463
Portugal,PRT,Europe,10295909,cases,1205,2020-32,24.32,52668
Portugal,PRT,Europe,10295909,cases,1434,2020-33,25.632,54102
Portugal,PRT,Europe,10295909,cases,1495,2020-34,28.448,55597
Portugal,PRT,Europe,10295909,cases,2171,2020-35,35.606,57768
Portugal,PRT,Europe,10295909,cases,2490,2020-36,45.27,60258
Portugal,PRT,Europe,10295909,cases,3725,2020-37,60.364,63983
Portugal,PRT,Europe,10295909,cases,4594,2020-38,80.799,68577
Portugal,PRT,Europe,10295909,cases,5027,2020-39,93.445,73604
Portugal,PRT,Europe,10295909,cases,4643,2020-40,93.921,78247
Portugal,PRT,Europe,10295909,cases,8417,2020-41,126.846,86664
Portugal,PRT,Europe,10295909,cases,13247,2020-42,210.414,99911
Portugal,PRT,Europe,10295909,cases,18775,2020-43,311.017,118686
Portugal,PRT,Europe,10295909,cases,25655,2020-44,431.531,144341
Portugal,PRT,Europe,10295909,cases,34983,2020-45,588.952,179324
Portugal,PRT,Europe,10295909,cases,37977,2020-46,708.631,217301
Portugal,PRT,Europe,10295909,cases,43457,2020-47,790.936,260758
Portugal,PRT,Europe,10295909,cases,34041,2020-48,752.707,294799
Portugal,PRT,Europe,10295909,cases,27675,2020-49,599.423,322474
Portugal,PRT,Europe,10295909,cases,26270,2020-50,523.946,348744
Portugal,PRT,Europe,10295909,cases,25377,2020-51,501.626,374121
Portugal,PRT,Europe,10295909,cases,22545,2020-52,465.447,396666
Portugal,PRT,Europe,10295909,cases,34957,2020-53,558.494,431623
Portugal,PRT,Europe,10295909,cases,57670,2021-01,899.649,489293
Portugal,PRT,Europe,10295909,cases,67210,2021-02,1212.909,556503
Portugal,PRT,Europe,10295909,cases,86610,2021-03,1493.991,643113
Portugal,PRT,Europe,10295909,cases,83208,2021-04,1649.374,726321
Portugal,PRT,Europe,10295909,cases,41598,2021-05,1212.19,767919
Portugal,PRT,Europe,10295909,cases,19140,2021-06,589.924,787059
Portugal,PRT,Europe,10295909,cases,10466,2021-07,287.551,797525
Portugal,PRT,Europe,10295909,cases,7431,2021-08,173.826,804956
